3105:54267,418,37399,118327,70577,101983,51446,17,4904,654
3107:6849,28943,31762,70,17,34202,95729,107346,123320,521
3110:86645,100734,56411,49966,4021,44177,13767,43407,7475,16763
3111:49744,26563,55659,65632,70371,113561,71756,24404,61508,97857
3113:43047,118021,95888,37601,22158,100095,113630,115144,28814,56669
3121:1535,98464,8,70,542,361,564,101,899,6
3125:17,54750,10833,302,654,616,58,84,8,16572
3126:17,669,866,302,76,224,654,58,81,616
3129:88263,302,616,14053,76,93701,65288,8,47216,10913
3139:17,9739,361,14186,22606,116320,2815,5346,357,1544
3144:113544,14930,108751,107089,92907,88755,83191,21997,64648,80782
3152:42083,103900,17,11,49218,70958,8,96678,57928,302
3166:17,669,866,302,76,224,654,58,81,616
3167:39075,60056,43490,34195,86209,90659,18997,76,1558,17
3169:47872,6292,4399,26338,302,654,616,8,81,58
3170:13565,29929,61291,38738,33978,56742,43421,98994,80872,109702
3172:7769,48214,56877,73867,39902,19693,71977,96352,89633,114002
3176:88729,5344,5367,27686,31716,75308,58,116810,58918,616
3183:112364,14801,60434,7879,104658,10692,6901,1651,4146,17
3184:79612,103986,53945,8935,5145,14452,24599,26170,2548,1402
3193:58,24472,69717,64219,8,76,71980,66923,24160,6742
3195:90968,80754,118805,17,1499,57336,81,2270,9210,363
3220:2059,33551,110232,616,76,84,650,6,1102,138
3229:111545,48478,117021,38538,81,53347,47192,301,1790,6673
3234:45600,89388,62411,70698,36227,40721,34413,302,1102,654
3237:41101,54099,58923,22678,110318,102041,77678,113362,28760,9915
3238:17,65,4728,616,15039,93914,36018,102141,102142,31955
3239:17,6045,68372,29131,77247,56991,48351,32530,58,15412
3246:37978,122929,79711,111389,58562,36462,38881,74958,19995,104992
3258:17,68671,654,58,8,15375,84,29,76,542
3263:76828,110511,1715,60299,111358,27460,42359,17,43625,33679
3264:17,669,866,302,76,224,654,58,81,616
3277:168,70284,10292,10347,12997,14798,76,22343,92321,76238
3279:3066,94758,45528,81878,17,7685,302,654,138,616
3295:79246,91852,1730,55944,42756,42640,35582,48165,121079,17239
3305:56154,57774,45975,100879,63418,30848,117632,84038,113727,80687
3306:89882,83050,32309,32837,25000,116949,6901,2940,1651,698
3308:65308,79497,46720,17,71980,70515,70290,91881,59921,22534
3309:67750,302,616,5069,29,84,44780,650,1806,41134
3319:17,669,866,302,76,224,654,58,81,616
3320:3388,33013,81940,45654,95835,93257,30291,61249,95323,76282
3328:12506,616,58,29,76,64806,64762,84,650,8
3329:28584,40217,91081,2703,55262,71654,12090,17,31978,36541
3335:22008,59585,654,58,616,62722,76029,84,76,8
3346:2375,97730,17440,20056,86607,73070,105336,108703,54313,17
3352:96499,118575,102438,77882,71022,98386,26307,17,46213,106695
3353:58827,117721,37559,16624,76794,50832,67872,1099,16385,33952
3360:12859,102407,2097,53824,73892,1039,60503,262,302,654
3374:116855,42566,23631,58,698,358,17,138,81,2843
3376:239,103953,17,39534,4952,12620,71882,116241,1382,55129
3383:29,105055,53444,75644,109403,51500,39549,70813,17,1099
3386:4212,5747,10675,118747,776,103600,39169,28270,63401,103892
3411:111997,70225,120560,17,39431,71857,50056,117115,564,654
3412:3206,76480,6921,129,21113,1007,2051,111601,66610,12039
3413:61736,806,42112,83899,108197,17,94652,90053,12994,108080
3416:55493,4755,1352,2880,189,10041,4568,1923,6706,4825
3419:17,46420,21282,56388,84344,9092,654,616,29024,750
3421:17,7407,29549,7811,39140,76508,1806,18391,86754,3213
3423:17,25174,76,61835,14402,8930,20910,24958,39307,75313
3426:54635,97492,49807,97364,17,302,616,654,58,80711
3428:88222,53053,285,80040,17,93299,101696,90524,120969,29038
3429:84309,79753,302,44074,654,48135,30114,46274,76,46375
3431:88768,47290,80576,3225,1730,76,2139,683,34500,10039
3432:73377,86366,44704,31890,2121,17,58,5575,1788,23490
3450:9662,32037,87135,21474,97196,13692,2265,44696,54506,88728
3453:34685,101987,33061,113092,168,719,117802,760,661,10267
3475:60358,138,1329,78442,54135,43320,95971,93918,11654,17
3478:118818,650,84,8,8370,85524,518,70,1102,301
3479:72699,71689,470,27182,105999,95688,35827,22719,726,49110
3480:923,17,302,654,79466,46297,121024,102834,86061,650
3490:17,84,29730,10637,93701,89091,71816,542,1102,24670
3500:6793,65,16385,654,16811,616,122045,61171,58,38122
3514:64716,302,53820,4532,11997,81259,616,33104,96726,29
3529:17,669,866,302,76,224,654,58,81,616
3546:17,58,302,654,8,861,591,650,76,84
3547:4942,302,654,616,10346,100443,29,84,8,76
3551:47764,25568,31426,63990,54437,49693,37932,122516,101888,103128
3557:19612,7136,168,53440,64697,11586,89927,719,57257,20055
3572:29630,31775,17,138,19012,3360,76,901,238,1069
3579:29054,17,20561,20114,8956,72791,123328,110519,112425,77808
3580:17670,90736,120257,7412,34561,57557,62507,106064,41465,119200
3593:224,31886,26172,17,2067,106517,48840,76923,60139,91212
3599:52297,50061,57229,101039,52619,81978,73063,81,4078,116253
3609:104888,17,82909,51859,302,654,616,120681,33096,106370
3610:17,90761,93891,302,76,71351,121738,29874,616,8
3613:7842,106011,40845,11565,931,47577,986,37126,63777,6654
3628:11573,91079,115945,88657,89503,84723,92449,96264,28495,74941
3656:13599,7578,17,69706,77349,654,616,58,76,8
3657:54999,17,7222,40333,40161,20777,55237,26627,112169,58
3663:22606,58,573,76,90309,25554,542,650,114710,24158
3674:120708,2317,302,4414,58,75995,115094,113854,115325,8
3684:3460,6901,10236,2414,18102,17990,9877,568,616,698
3685:26233,49393,73022,6559,71444,81,111336,38302,52711,99840
3686:81,25230,431,1326,5767,3214,5292,3599,88124,14635
3692:84124,79673,62618,76431,3470,87820,15577,17,322,654
3694:104675,96298,19994,60173,39321,79810,107147,17,16597,2939
3701:5848,1038,302,654,616,58,8,650,1762,518
3702:901,67644,77479,81442,69561,97515,63968,72612,61577,118112
3717:17,654,76,58,84,117677,81526,17917,564,70
3721:97781,10856,654,616,58,79246,91852,500,84,650
3728:40198,65088,112653,118231,28333,95430,34539,16995,8476,885
3735:88729,73573,76,21253,8,29,86507,117544,262,101439
3736:102604,28063,302,19208,654,33569,66185,61616,120522,616
3737:302,654,616,58,650,84,29,8,866,564
3751:17,616,654,58,8,76,2564,4267,650,76312
3752:17,302,361,58,29,84,616,354,76,70
3800:1039,654,1102,542,2394,322,7535,4174,1405,22308
3811:53391,100022,75251,117938,101475,82700,82241,84697,105201,49194
3820:17,58,616,650,8,76,518,542,42799,354
3840:654,1102,58,8,354,616,866,138,76,650
3846:40783,72837,673,654,13646,289,162,1567,1102,1168
3849:518,121478,616,58,866,8,179,138,31014,110634
3850:103877,654,58,29,616,109462,91340,50025,76,354
3857:302,654,58,616,29,1102,8,48993,76,12985
3859:84284,17,5361,23813,4235,120461,20847,62020,302,49217
3862:17,85951,109759,29410,21860,302,48157,113397,111263,654
3888:43686,56009,50555,85135,63498,34150,76566,25026,4937,112273
3911:18159,19884,34356,119617,87532,42234,114890,53407,85586,106103
3921:115755,81,23103,27028,97711,986,23014,83564,97807,69701
3929:6249,698,73733,76342,35077,62080,302,654,616,81
3930:54765,72653,17,113913,7789,2597,29109,11779,34760,43692
3934:17084,31149,226,6823,102873,2934,301,32473,157,10541
3947:120345,53715,70336,102718,88605,302,303,654,84,616
3950:302,654,18451,73850,8,84,564,301,48604,138
3962:72345,56502,58684,17,87033,302,9931,77884,50118,62735
3974:7008,2303,81362,8258,38716,108113,106147,105292,77585,60521
3975:1243,17332,17,302,654,58,650,8,88179,46188
3988:11243,81,986,42504,38088,116055,30937,226,17,500
4001:17,669,866,302,76,224,654,58,81,616
4006:2200,353,64878,15195,95269,17,2168,56895,81105,118674
4007:71698,58644,90659,18997,2852,3177,65965,2015,69933,52098
4008:92596,17,1119,226,302,1510,28116,19367,931,654
4009:46276,12512,14483,2239,1119,100878,62329,17,18225,24095
4028:17784,76420,81,9212,34539,13471,986,3423,77199,46319
4031:75626,74992,41672,12150,27642,7311,219,363,10115,36648
4035:17856,28355,65496,56372,72033,21291,75098,66868,27343,121564
4053:295,17876,10323,40722,115389,57783,17,32,302,654
4064:7633,31192,14003,12506,302,654,96267,8,98028,564
4067:74393,17,13702,74504,58,654,8107,64073,99680,77043
4068:3141,84,302,3531,21056,17,616,508,10985,891
4069:77933,100976,650,354,1102,518,138,736,542,70
4075:17,669,866,302,76,224,654,58,81,616
4076:25271,90005,122136,122659,87178,31273,46579,91878,65579,73762
4084:78286,17,654,29,8,84,650,73197,84295,34565
4091:99561,17,78929,302,654,58,750,616,29,81978
4098:289,1681,4113,3563,322,9041,9862,18386,3900,2485
4103:302,654,58,76,84,616,29,564,8,866
4104:16011,302,76,654,616,84,58,29,8,301
4124:54300,10832,18380,52216,4,168,109756,37345,719,15547
4132:17,29340,302,616,58,654,59433,22802,73162,8
4134:111949,103843,325,84266,44239,34013,202,62,24038,46550
4138:17220,124,31409,17,6176,98189,68511,302,70,226
4140:2337,61999,57044,399,37049,31952,81427,96464,112874,53052
4149:17,669,866,302,76,224,654,58,81,616
4158:3177,6566,61121,45155,69431,168,85467,719,106493,90488
4164:32162,1631,1403,19560,94672,2162,17,16849,57499,36214
4167:13003,112040,112373,106696,77444,36331,49217,36515,44924,99021
4171:43064,9252,88963,93552,57427,931,9289,5112,13407,9019
4177:17,675,32281,16277,11,17612,5484,62201,55039,6579
4179:29562,74146,17,302,44695,58,616,55511,38843,56017
4184:68439,82840,199,64381,64210,37727,121267,616,41363,40965
4190:70490,68643,95786,28144,71806,23448,35133,7409,95050,3728
4209:42075,38904,1164,866,361,45182,61418,14500,3361,1223
4210:17,26067,19471,66388,19984,69657,91603,99020,35533,58
4211:4600,100732,1526,56187,40116,11891,2048,10530,32307,5145
4213:302,29552,654,84,43203,76,1102,564,354,542
4223:17,669,866,302,76,224,654,58,81,616
4237:15723,24057,40970,72445,38535,302,65657,77958,55289,654
4242:17,302,654,616,1550,58,84,29,76,650
4248:32758,29509,88504,39946,25889,2048,5145,22269,375,25152
4249:89310,19999,79010,35990,168,88888,54658,54125,52321,49386
4265:62930,116151,616,1949,3039,302,17,908,57630,8
4269:121501,88332,39707,17,107474,58,616,29,84,650
4273:76,302,102308,3586,85591,23840,654,1730,866,70
4275:16049,17,654,95765,75771,35452,616,58,76,84
4277:6221,107199,17,48909,101946,119608,654,86196,51515,58
4281:322,901,285,17,302,73361,66275,89236,86329,101385
4301:94685,17,37543,46425,47333,96304,302,41587,75337,78824
4303:1684,17,77192,11407,76934,119577,302,616,654,58
4304:302,91595,106689,81416,84,81064,8,39583,21010,650
4344:21253,69073,17,302,654,58,29,542,121558,8
4353:102488,1077,1267,194,9739,29046,19997,2984,86355,87811
4357:17,72931,92013,81756,15910,62363,23809,302,1967,109705
4365:4177,36151,12208,116558,85603,168,14593,42205,101373,87076
4371:60334,43356,117721,37559,94391,10066,17,44418,108422,6507
4372:81,302,70,654,76,226,616,1888,967,84
4399:30667,4217,15843,2292,99775,83049,17,55442,94031,18239
4400:32567,17,73130,122164,3249,853,22980,13294,656,40390
4407:112497,5846,56177,19131,120268,48304,616,58,106395,83975
4424:14602,83937,47755,12222,76002,44885,891,45,875,888
4426:4455,35703,88651,40992,112559,35303,50294,12906,8764,106663
4436:2583,238,55064,24853,1065,28063,100518,25079,105728,17
4453:4755,5450,10541,840,157,3196,8153,27070,2548,8069
4457:20056,86607,67314,17,18225,102546,27413,38943,64391,29826
4458:47293,18708,4456,8213,52284,9271,110198,101583,60591,23099
4466:17,96130,13548,89010,117443,63365,95345,84,8,1102
4469:17,654,650,29,8,542,76,84,98796,121391
4482:17,86390,302,58,29,356,8,84,285,518
4507:17250,322,26675,80711,6276,116247,92429,84,302,654
4514:6901,245,34293,78986,35236,100976,103700,89017,59948,17
4517:302,30257,101655,117940,65604,58,616,1102,29,66824
4519:9246,1239,6130,3223,27460,17,18722,359,55480,49928
4522:99707,55118,86659,84697,92219,89605,26509,3522,36646,48711
4530:46379,6,121944,84416,89582,17,654,61609,24149,69435
4537:58456,93455,40356,22713,7649,186,36743,1812,68179,43400
4543:105729,107822,17,866,76,2139,115281,105746,302,81
4562:66474,37271,96107,17904,82425,69651,76025,45894,117296,17
4578:225,40477,17,1348,54132,76,84,29,8,1102
4588:17,14066,302,55170,69136,26599,112459,616,82001,63151
4618:12528,47605,121797,98454,103887,122450,4760,9923,105284,82288
4633:68023,64503,8977,114409,4474,90654,81381,35545,62686,117860
4637:95002,69653,3926,35703,8764,35303,88651,40992,112559,10563
4640:93911,48519,58,29,650,84,8,76,12810,518
4641:41708,111353,102928,111757,189,9354,22262,52155,106687,2880
4642:85269,72084,69216,10856,302,654,61,616,59623,15
4651:302,54207,68356,16778,60310,100936,43004,43576,111050,100040
4665:33054,1348,45953,64957,7290,123207,654,58,616,50271
4666:4479,669,1592,17,924,301,11973,7680,18045,2021
4682:118791,23284,95041,931,17582,22920,84642,26036,39691,120841
4687:302,58,29,616,84,650,76,1102,8,354
4692:28905,112978,22705,654,302,58,616,8,84,101
4696:17,669,866,302,76,224,654,58,81,616
4702:13617,5197,3509,67691,83972,60121,47507,7386,34813,36929
4730:17952,76656,25443,116306,81685,120010,36227,40721,34413,302
4736:14940,95922,82199,66185,61616,120522,94830,302,106686,654
4745:17,967,1558,302,86390,84,564,121333,518,109043
4749:5928,23674,77281,496,82153,121764,110822,17,116824,67521
4751:32096,25910,8167,3477,3126,45095,81,12332,1888,76321
4760:12165,45541,27060,72026,58461,23696,4425,4427,26985,11612
4762:17,302,616,58,654,38756,76,32253,16918,21372
4767:22002,9954,26480,12332,64062,68799,58760,56161,25910,10048
4774:121472,58,15645,113597,13563,616,100333,97315,650,76
4779:84637,17,1382,18056,35809,378,273,94,366,15540
4788:96129,302,654,58,616,1102,29,518,650,736
4789:17,669,866,302,76,224,654,58,81,616
4794:322,70182,49110,14628,4240,16616,42608,26541,101799,25314
4796:226,73131,77993,17812,36400,14403,116797,19489,77209,121181
4797:755,6030,6376,402,20458,518,71332,1102,564,21168
4802:23458,302,654,56676,616,58,84,29,354,48
4816:88476,119042,6965,63090,43539,47031,73035,42670,17,61519
4831:20242,95814,67132,654,616,29,58,84,8,650
4834:17,875,302,654,85999,32043,616,8,245,58
4852:2303,8258,81362,38716,61759,40029,108113,106147,105292,77585
4863:84,90292,59819,116204,72084,108932,99486,69216,17,75402
4870:17,7441,51288,34360,107371,22016,24692,302,616,83661
4875:84614,21253,5237,109136,654,616,58,76,866,29
4889:77063,786,654,302,108794,616,8,58,74340,650
4894:100543,120678,91714,31606,50809,86483,36097,83231,6229,96886
4898:17,669,866,302,76,224,654,58,81,616
4910:302,654,29,616,84,58,8,354,650,1102
4919:17,302,654,86840,616,58,76,84,47919,29
4926:71691,73168,20341,109838,122475,70263,119534,98975,28221,40481
4934:1352,1527,44242,27138,112644,82844,27089,63584,65738,14763
4935:122982,1410,4364,1521,4187,1099,14003,3527,17921,2983
4944:30117,109150,101019,86817,46920,59590,378,302,68,53585
4946:31424,39258,49605,46561,104276,57324,89220,17,1989,17990
4949:15403,84167,508,19850,37039,654,8454,2140,40,9900
4951:3643,44666,47203,101687,10950,22051,1205,106311,53622,63968
4956:24557,113319,17,76,13086,13171,119933,66640,654,226
4961:43692,76656,25443,116306,81685,120010,33346,78274,82141,58996
4984:4826,302,236,29,616,244,11108,2618,2512,1318
4986:88896,105831,59847,34906,120802,17,37393,1834,654,57432
4991:17,669,866,302,76,224,654,58,81,616
4992:1614,71184,70676,34960,53097,36251,96503,95881,17,302
4998:17,302,58,37399,118327,70577,101983,51446,29,84
5001:6004,17,6000,64911,302,85443,50805,7973,616,58
5002:71589,26849,43021,6503,13889,8660,247,74954,17185,52460
5006:66851,73035,42670,17,35891,99711,27933,100400,73909,95593
5007:73162,105135,49332,91023,9851,67349,40671,42562,441,40507
5011:3548,698,802,96,8167,34773,238,25271,45461,3878
5015:17,26895,119074,18416,86198,85173,27293,61025,71714,84074
5018:64561,26563,55659,65632,121863,101141,42728,654,91882,79717
5031:302,654,58,39807,46130,84,75056,40127,110123,95932
5039:95611,1002,16036,3506,1340,14955,4696,441,24838,18783
5040:4177,44362,17,679,105159,91265,302,654,616,58
5047:4958,25164,71980,70515,70290,91881,59921,22534,34098,115402
5048:13069,91093,59121,100856,14905,65851,89197,71041,101528,17
5079:645,90362,15,616,58,68356,16778,60310,76,84
5086:69418,17,76,104212,64062,70,866,302,95858,96188
5088:102540,116080,54055,94700,114500,99194,17,500,76,302
5089:17,14617,30224,17681,44285,24990,44671,47773,8777,2371
5090:23576,100,72843,41570,55024,57010,18214,66706,118489,13408
5097:17,32121,16744,787,2674,35482,71598,798,83277,122269
5107:91541,30214,17,43194,82199,42450,62344,74458,110587,94362
5108:44019,39079,38234,34884,44717,344,45700,56386,25299,4852
5119:75896,88987,77241,40167,68172,43612,97203,302,616,654
5120:64155,78109,97382,62267,50572,61524,20398,79746,111094,866
5129:44666,3643,47203,827,17786,168,84089,719,32973,7629
5147:31510,33685,107029,122098,44223,77277,114259,102278,654,58
5148:17,669,866,302,76,224,654,58,81,616
5176:42614,17,6236,87591,95068,75934,89465,66474,37271,96107
5180:21631,24035,26371,92756,107069,55016,41925,76871,113026,38327
5188:95837,3107,93396,24235,36683,66994,1991,4755,1352,7457
5202:17,669,866,302,76,224,654,58,81,616
5207:93983,33239,29017,47534,17,81004,102583,87896,77641,100696
5208:107152,50573,17,74340,69435,8112,84,32182,50354,650
5214:27509,65377,518,76,947,70,1412,1987,496,931
5217:17,3632,24012,8683,9789,17790,93265,45592,7318,68677
5247:2776,24737,58,69068,42468,30352,17,616,302,98864
5271:68355,21097,12496,64967,40078,117732,99775,83049,35816,114562
5276:5315,73638,19929,58142,36752,32280,37455,20744,20963,47134
5279:17,18391,302,11088,30514,73326,58,8,29,36925
5288:58898,88226,81547,2139,17818,10360,22203,56344,14310,28541
5294:102853,17,74841,92183,70287,65696,72550,302,2162,8
5299:296,449,3297,58029,47767,58,654,616,108114,100922
5300:285,17,75419,104961,4746,71018,44923,30166,42239,93599
5306:39113,107172,3638,10349,17,76,2890,15,285,654
5307:17,669,866,302,76,224,654,58,81,616
5309:94779,32300,56040,6258,89092,61628,80918,17,18310,1382
5323:82586,103121,64797,122753,5208,724,650,236,1764,6189
5325:62270,100151,5210,16073,105630,89362,8611,47465,20618,69820
5329:120500,106820,49405,116177,112547,114499,28261,110300,27501,17
5335:302,1102,654,8,354,58,29,616,866,518
5358:17,4064,91285,3294,98983,47207,70254,80198,33381,54445
5361:17,13704,29,1476,518,15,2338,6030,302,322
5364:47867,74986,9887,10305,14890,114440,7450,9323,7429,21442
5378:86183,302,5315,36873,49219,81193,26983,8,9629,11644
5385:3675,105794,22675,915,1339,102372,112726,13223,64144,93968
5387:17,24160,6742,71980,650,1150,14170,76,25540,84
5397:616,92368,45722,20172,73954,117479,100650,84,29,76
5398:33465,64857,28637,31705,85967,8213,14910,692,302,17
5403:2064,654,58,54207,29,650,76,84,48883,8
5425:37207,27185,102645,17,302,111874,654,616,8,84
5433:49174,5309,122215,45867,54978,46740,26566,104602,1775,103107
5434:44208,51798,13171,119933,66640,17,302,226,81,70
5435:1086,53036,33465,17,782,654,4976,9425,79927,6383
5436:40885,63770,9398,26093,12978,107871,84941,79232,72722,302
